23.719700,90.398300,Bangshal
23.705299,90.416397,Banglabazar
23.717199,90.400299,Bangshal
23.709700,90.403603,Dhaka
23.723301,90.379402,Enāyetganj
23.716101,90.372803,Char Kāmrāngi
23.737801,90.422203,Kamalapur
23.773300,90.411400,Tejkunipāra
23.741100,90.411903,Rajarbagh
23.741699,90.424698,Kamalapur
23.733101,90.418602,Paltan
23.739700,90.413597,Rajarbagh
23.738600,90.449402,Dakshingaon
23.755800,90.368896,Taleperbāg
23.707500,90.438599,Jātrābāri
23.728300,90.415604,Paltan
23.740999,90.417099,Rajarbagh
23.739700,90.410797,Rajarbagh
23.736700,90.423599,Kamalapur
23.749701,90.423897,Shahar Khilgaon
23.745001,90.427200,Basaboo
23.738899,90.387497,Dhanmondi
23.746401,90.423897,Shahar Khilgaon
23.775299,90.398598,Mahākhāli
23.697500,90.458298,Kajla
23.723301,90.430801,Brāhmanchiran
23.720600,90.430496,Brāhmanchiran
23.705601,90.439201,Jātrābāri
23.740299,90.433296,Basaboo
23.800600,90.349998,Jahurābād
23.803301,90.351898,Dhaka North City Corporation
23.789400,90.420303,Shahjadpur
23.769699,90.391403,Tejgaon
23.798901,90.348297,Jahurābād
23.798901,90.358597,Dhaka North City Corporation
23.801100,90.352501,Dhaka North City Corporation
23.796101,90.349197,Purba Kāndar
23.795601,90.413300,Sāmāir
23.784700,90.418098,Bhola
23.774700,90.414703,Tejkunipāra
23.795300,90.393898,Banani Model Town
23.829811,90.363579,Duāripāra
23.865000,90.386398,Bāiljuri
23.789400,90.386101,Ibrāhimpur
23.799999,90.356102,Dhaka North City Corporation
23.790800,90.419403,Shahjadpur
23.800600,90.393097,Dhāmālkot
23.793301,90.332802,Beltali
23.820299,90.370003,Sekerkalsi
23.906700,90.264702,Sen Oālia
23.827801,90.375000,Pallabi
23.757799,90.406097,Bara Magbāzār
23.741100,90.391701,Sher-e-Bangla Nagor
23.879700,90.440300,Gobindapur
23.746401,90.365303,Rājmusuri
23.743900,90.365799,Rājmusuri
23.745001,90.361900,Sultānganj
23.827801,90.370300,Chākuli
23.828300,90.367798,Chākuli
23.826900,90.364998,Duāripāra
23.780001,90.406898,Mahākhāli
23.748600,90.365601,Sarāi Begampur
23.750299,90.366699,Sarāi Begampur
23.747499,90.382202,Sukrābād
23.764700,90.417503,Tejkunipāra
23.759701,90.404701,Bara Magbāzār
23.778601,90.379997,Kāfrul
23.763100,90.406097,Bara Magbāzār
23.762501,90.385597,Tejgaon
23.811899,90.356400,Pātrun
23.793301,90.342201,Harirāmpur
23.804399,90.346901,Bisil
23.793301,90.348900,Purba Kāndar
23.809700,90.341400,Bāgsātra
23.712200,90.400803,Bangshal
23.711399,90.403099,Dhaka
23.672199,90.448303,Pāgla
23.714399,90.408798,Bangshal
23.713600,90.401398,Bangshal
23.684999,90.440598,Syāmpur
23.714199,90.414200,Narinda
23.838301,90.359398,Digun
23.837500,90.357803,Digun
23.733900,90.413597,Paltan
23.743299,90.407799,Rajarbagh
23.733900,90.411903,Paltan
23.823299,90.405602,Joār Sāhāra
23.738600,90.407501,Paltan
23.743601,90.391701,Paribagh
23.749399,90.389397,Kaoran
23.770599,90.423897,Ulun
23.740601,90.376701,Zigatola
23.743900,90.376900,Zigatola
23.733601,90.401398,Bārikābād
23.835300,90.353302,Marul
23.751101,90.386902,Rāja Bāzār
23.733601,90.415298,Paltan
23.733900,90.416901,Paltan
23.728100,90.415001,Dhaka South City Corporation
23.740299,90.427498,Basaboo
23.813900,90.415001,Joār Sāhāra
23.811399,90.415001,Joār Sāhāra
23.781900,90.370598,Kāfrul
23.784401,90.373596,Kāfrul
23.746599,90.391197,Kaoran
23.744699,90.390297,Paribagh
23.798901,90.408302,Sāmāir
23.744699,90.392502,Paribagh
23.738300,90.410599,Paltan
23.931101,90.264198,Palāsbāri
23.924700,90.263603,Palāsbāri
23.927200,90.263100,Palāsbāri
23.784401,90.422501,Bhola
23.811100,90.352501,Pātrun
23.760300,90.384697,Tejgaon
23.760300,90.386902,Tejgaon
23.778900,90.408096,Mahākhāli
23.773100,90.401100,Mahākhāli
23.777201,90.397499,Mahākhāli
23.719700,90.404701,Bangshal
23.720600,90.407799,Dhaka South City Corporation
23.721701,90.405296,Dhaka South City Corporation
23.721100,90.403099,Dhaka South City Corporation
23.719400,90.401901,Bangshal
23.802200,90.361099,Dhaka North City Corporation
23.749399,90.371902,Taleperbāg
23.786100,90.427803,Suti Bhola
23.791700,90.427498,Shahjadpur
23.784201,90.431099,Suti Bhola
23.792801,90.429703,Shahjadpur
23.745300,90.412498,Rajarbagh
23.797600,90.367302,Senpāra Parbata
23.727200,90.405602,Dhaka South City Corporation
23.727501,90.414398,Dhaka South City Corporation
23.745600,90.394402,Paribagh
23.728901,90.437500,Mānda
23.738899,90.415001,Rajarbagh
23.726700,90.425301,Brāhmanchiran
